Date,Last Price,Volume,SMAVG (15)
7/29/2014,1969.95,501819168,480529952
7/28/2014,1978.91,446608288,480461024
7/25/2014,1978.34,429045440,478151200
7/24/2014,1987.98,508563520,474400064
7/23/2014,1987.01,500128448,467065408
7/22/2014,1983.53,442676576,463949888
7/21/2014,1973.63,412421888,470667872
7/18/2014,1978.22,598989888,493504736
7/17/2014,1958.12,570555776,481378080
7/16/2014,1981.57,563271424,474637504
7/15/2014,1973.28,574597440,469194528
7/14/2014,1977.1,413153408,459536416
7/11/2014,1967.57,389943168,513660224
7/10/2014,1964.68,431707552,520194112
7/9/2014,1972.83,424467520,521425280
7/8/2014,1963.71,500784960,521448640
7/7/2014,1977.65,411961184,518845920
7/3/2014,1985.44,372778080,521700640
7/2/2014,1974.62,398543776,528168480
7/1/2014,1973.32,453395488,528069312
6/30/2014,1960.23,543446720,525342016
6/27/2014,1960.96,754974656,518028064
6/26/2014,1957.22,417090176,498324960
6/25/2014,1959.53,469446912,499813056
6/24/2014,1949.98,481626688,495906240
6/23/2014,1962.61,429726112,491780256
6/20/2014,1962.87,1225010560,488700896
6/19/2014,1959.48,487951232,447686752
6/18/2014,1956.98,450175296,440438784
6/17/2014,1941.99,424817824,438524032
6/16/2014,1937.78,461743968,442147104
6/13/2014,1936.16,454782016,437114144
6/12/2014,1930.11,469795936,433388704
6/11/2014,1943.89,397056288,430167616
6/10/2014,1950.79,412486016,433679808
6/9/2014,1951.27,433737152,435813184
6/6/2014,1949.44,459428352,449419072
6/5/2014,1940.46,439411360,456194624
6/4/2014,1927.88,410844640,456040000
6/3/2014,1924.24,419737312,457171648
6/2/2014,1924.97,383535264,460144224
5/30/2014,1923.57,609798400,467153760
5/29/2014,1920.03,379231808,460590272
5/28/2014,1909.78,421454048,476119200
5/27/2014,1911.91,479164000,480698528
5/23/2014,1900.53,386249664,477214048
5/22/2014,1892.49,398900416,483511840
5/21/2014,1888.03,421479296,489072960
5/20/2014,1872.83,449739456,504036896
5/19/2014,1885.08,444486784,508199424
5/16/2014,1877.86,637825152,523025536
5/15/2014,1870.85,561061696,516587264
5/14/2014,1888.53,437091840,514967232
5/13/2014,1897.45,427819552,518940768
5/12/2014,1896.65,464325760,524307168
5/9/2014,1878.48,488678720,523872128
5/8/2014,1875.63,511345760,537078784
5/7/2014,1878.21,612165632,541893952
5/6/2014,1867.72,490144192,543085952
5/5/2014,1884.66,426896864,546715072
5/2/2014,1881.14,480716416,563712704
5/1/2014,1883.68,482317376,575703616
4/30/2014,1883.95,645938432,579795584
4/29/2014,1878.33,512177312,575248064
4/28/2014,1869.43,666878400,587235072
4/25/2014,1863.4,541251200,587368512
4/24/2014,1878.61,536761216,584611840
4/23/2014,1875.39,496694816,580527232
4/22/2014,1879.55,508315648,582669056
4/21/2014,1871.89,457800064,588003904
4/17/2014,1864.85,686778752,588588800
4/16/2014,1862.31,583572672,582689792
4/15/2014,1842.98,630045632,581984576
4/14/2014,1830.61,544581504,574293440
4/11/2014,1815.69,681861312,578597312
4/10/2014,1833.08,660580224,636895488
4/9/2014,1872.18,543696448,624971200
4/8/2014,1851.96,577725696,622909312
4/7/2014,1845.04,691982272,612428736
4/4/2014,1865.09,668879936,597901888
4/3/2014,1888.77,499900992,587537152
4/2/2014,1890.9,475492416,589422976
4/1/2014,1885.52,528822112,588369024
3/31/2014,1872.34,588338496,583249024
3/28/2014,1857.62,466573952,573315200
3/27/2014,1849.04,598292928,576018944
3/26/2014,1852.56,572994880,569881920
3/25/2014,1865.62,514678880,564409536
3/24/2014,1857.44,609139008,567163520
3/21/2014,1866.52,1556334336,560487488
3/20/2014,1872.01,481715360,505306848
3/19/2014,1860.77,512768832,507670144
3/18/2014,1872.25,420516608,507168128
3/17/2014,1858.83,474079200,512834560
3/14/2014,1841.13,513409536,528265504
3/13/2014,1846.34,528187872,539472448
3/12/2014,1868.2,459683712,538968000
3/11/2014,1867.63,452021728,543699136
3/10/2014,1877.17,439330720,550005568
3/7/2014,1878.04,507130784,553724672
3/6/2014,1877.03,506237536,556111232
3/5/2014,1873.81,490908640,555450560
3/4/2014,1873.91,555989248,559153920
3/3/2014,1845.73,508998560,555299264
2/28/2014,1859.45,728624448,561382528
2/27/2014,1854.29,517164928,550924608
2/26/2014,1845.16,505238592,555787648
2/25/2014,1845.12,505512800,564458048
2/24/2014,1847.61,705543680,581390400
2/21/2014,1836.25,681513728,586109440
2/20/2014,1839.78,520620960,578745280
2/19/2014,1828.75,530650336,587767936
2/18/2014,1840.76,546618496,587467712
2/14/2014,1838.63,495117504,594568256
2/13/2014,1829.83,542928576,610237184
2/12/2014,1819.26,496327680,613581056
2/11/2014,1819.75,546459712,614648448
2/10/2014,1799.84,498168800,618914112
2/7/2014,1797.02,600247744,640343232
2/6/2014,1773.43,571755648,632731328
2/5/2014,1751.64,590110912,632214272
2/4/2014,1755.2,635294336,627627840
2/3/2014,1741.89,759497600,624328640
1/31/2014,1782.59,776329664,606478080
1/30/2014,1794.19,571051008,590024128
1/29/2014,1774.2,655960576,591246272
1/28/2014,1792.5,526147616,581422016
1/27/2014,1781.56,653126528,579728832
1/24/2014,1790.29,730151040,562842496
1/23/2014,1828.46,593087104,545054976
1/22/2014,1844.86,512338816,532172128
1/21/2014,1843.8,610444544,518562432
1/17/2014,1838.7,819605120,496191392
1/16/2014,1845.89,486069664,461466880
1/15/2014,1848.38,563999680,441575008
1/14/2014,1838.88,521314080,433255232
1/13/2014,1819.2,585806720,492012928
1/10/2014,1842.37,491739072,487509664
1/9/2014,1838.13,529520704,501538016
1/8/2014,1837.49,589383168,500460096
1/7/2014,1837.88,508596672,496968704
1/6/2014,1826.77,500749376,493091680
1/3/2014,1831.37,399831232,494885280
1/2/2014,1831.98,463338432,505641216
12/31/2013,1848.36,399844768,507024864
12/30/2013,1841.07,308193088,513404864
12/27/2013,1841.4,274879136,527315456
12/26/2013,1842.02,298737280,547437376
12/24/2013,1833.32,187691760,566934016
12/23/2013,1827.99,439203200,590143040
12/20/2013,1818.32,1402679296,592206528
12/19/2013,1809.6,518257792,522526496
12/18/2013,1810.65,702164224,513337568
12/17/2013,1781,513352160,504295712
12/16/2013,1786.54,537011904,502254976
12/13/2013,1775.32,450441536,496475392
12/12/2013,1775.5,527653440,499847328
12/11/2013,1782.22,561170112,497098400
12/10/2013,1802.62,484093248,491114848
12/9/2013,1808.37,495544640,491950464
12/6/2013,1805.09,516851968,503455520
12/5/2013,1785.03,576708544,504095392
12/4/2013,1792.81,591186240,500853952
12/3/2013,1795.15,535826848,491936064
12/2/2013,1800.9,470156032,482117440
11/29/2013,1805.81,357478752,489147264
11/27/2013,1807.23,380423904,505461440
11/26/2013,1802.75,566536576,513430112
11/25/2013,1802.48,482740864,508157280
11/22/2013,1804.76,450318016,504769920
11/21/2013,1795.85,501020576,511382368
11/20/2013,1781.37,486419488,520368032
11/19/2013,1787.87,471416992,519957632
11/18/2013,1791.53,496627680,521983584
11/15/2013,1798.18,668120320,527512192
11/14/2013,1790.62,526450144,519098016
11/13/2013,1782,528086784,519033376
11/12/2013,1767.69,457417792,519404512
11/11/2013,1771.89,388547616,526876960
11/8/2013,1770.61,575603648,534234176
11/7/2013,1747.15,602191296,542761344
11/6/2013,1770.49,499953728,538810240
11/5/2013,1762.97,487444064,541717632
11/4/2013,1767.93,431930880,544749120
11/1/2013,1761.64,549504320,544233536
10/31/2013,1756.54,635805632,539770112
10/30/2013,1763.31,480263712,534194912
10/29/2013,1771.95,501806208,540452672
10/28/2013,1762.11,579556608,545092992
10/25/2013,1759.77,541907712,534808608
10/24/2013,1752.07,525480416,528015904
10/23/2013,1746.38,533654080,526307680
10/22/2013,1754.67,569504384,523019168
10/21/2013,1744.66,498906016,515898944
10/18/2013,1744.5,703510848,524580640
10/17/2013,1733.15,542925248,510286784
10/16/2013,1721.54,543564800,503440000
10/15/2013,1698.06,532916160,498908192
10/14/2013,1710.14,424196640,497376928
10/11/2013,1703.2,482553184,503221568
10/10/2013,1692.56,552177600,563278912
10/9/2013,1656.4,574130112,560760000
10/8/2013,1655.45,571411520,561179776
10/7/2013,1676.12,425290336,551435008
10/4/2013,1690.5,440017056,553733248
10/3/2013,1678.66,499857024,550742016
10/2/2013,1693.87,484326528,548020928
10/1/2013,1695,462701056,548052032
9/30/2013,1681.55,629131264,550482304
9/27/2013,1691.75,489103104,537932544
9/26/2013,1698.67,440223488,538160640
9/25/2013,1692.77,475587744,537843072
9/24/2013,1697.42,509947392,541534784
9/23/2013,1701.84,511866176,542549504
9/20/2013,1709.91,1383413632,544579136
9/19/2013,1722.34,514394016,478307200
9/18/2013,1725.52,580426240,473218464
9/17/2013,1704.76,425239904,468256704
9/16/2013,1697.6,459764480,467662208
9/13/2013,1687.99,395148096,467297344
9/12/2013,1683.42,459040640,468103456
9/11/2013,1689.13,484793056,469493568
9/10/2013,1683.99,499155040,466248672
9/9/2013,1671.71,440884800,462501920
9/6/2013,1655.17,492524608,476450368
9/5/2013,1655.08,435460128,477636640
9/4/2013,1653.08,530963712,476637408
9/3/2013,1639.77,525167808,468832160
8/30/2013,1632.97,542310528,459297120
8/29/2013,1638.17,389334848,450672512
8/28/2013,1634.96,438063040,454960480
8/27/2013,1630.48,506000064,455463904
8/26/2013,1656.78,416322368,452001920
8/23/2013,1663.5,454291296,448885504
8/22/2013,1656.96,407240096,452151104
8/21/2013,1642.8,479892032,460398496
8/20/2013,1652.35,436119584,472700352
8/19/2013,1646.06,442953888,476948352
8/16/2013,1655.83,650111744,475406048
8/15/2013,1661.32,510318464,463142336
8/14/2013,1685.39,420471648,463663040
8/13/2013,1694.16,413884832,471142048
8/12/2013,1689.47,382142528,474196800
8/9/2013,1691.42,412941184,482192832
8/8/2013,1697.48,453654656,506035712
8/7/2013,1690.91,445614144,511743648
8/6/2013,1697.37,454070400,519824928
8/5/2013,1707.14,369575840,521351840
8/2/2013,1709.67,503275552,525202624
8/1/2013,1706.87,530951104,530913984
7/31/2013,1685.73,664419840,533280960
7/30/2013,1685.96,499839296,522925664
7/29/2013,1685.33,419819552,524343616
7/26/2013,1691.65,466156032,545883456
7/25/2013,1690.25,518129216,543517376
7/24/2013,1685.94,532656576,529226016
7/23/2013,1692.39,459706016,528901952
7/22/2013,1695.53,502083104,533329216
7/19/2013,1692.09,770584192,571942976
7/18/2013,1689.37,539273920,555148608
7/17/2013,1680.91,566833088,557119936
7/16/2013,1676.26,476974368,559698240
7/15/2013,1682.5,427337632,574612480
7/12/2013,1680.19,588945728,647533376
7/11/2013,1675.02,566455744,660491712
7/10/2013,1652.62,509090304,660350656
7/9/2013,1652.32,521108576,657670336
7/8/2013,1640.46,742917120,657404928
7/5/2013,1631.89,430664640,638187776
7/3/2013,1615.41,303759136,643395904
7/2/2013,1614.08,527795648,656256192
7/1/2013,1614.96,526115136,654031104
6/28/2013,1606.28,1081289088,648742848
6/27/2013,1613.2,518668672,615905024
6/26/2013,1603.26,568844608,622114560
6/25/2013,1588.03,605506944,622454336
6/24/2013,1573.09,700688000,619924608
6/21/2013,1592.43,1521151104,614185536
6/20/2013,1588.19,783320960,570938432
6/19/2013,1628.93,564339840,553781568
6/18/2013,1651.81,468885664,550292224
6/17/2013,1639.04,517127360,556007808
6/14/2013,1626.73,454660192,551471872
6/13/2013,1636.36,508786048,561893824
6/12/2013,1612.52,496663680,573540800
6/11/2013,1626.13,494419744,574691136
6/10/2013,1642.81,446790496,574707520
6/7/2013,1643.38,588722112,592774016
6/6/2013,1622.56,611811968,591012480
6/5/2013,1608.9,573941056,586731072
6/4/2013,1631.38,567560832,583766464
6/3/2013,1640.42,614601792,576274048
5/31/2013,1630.74,872444608,566998976
5/30/2013,1654.41,525967968,541029376
5/29/2013,1648.36,511999488,540418240
5/28/2013,1660.06,554619712,538920832
5/24/2013,1649.6,449088384,533789216
5/23/2013,1650.51,610989376,539064192
5/22/2013,1655.35,683490432,529310560
5/21/2013,1669.16,513919040,518076832
5/20/2013,1666.29,494665952,528936928
5/17/2013,1667.47,717787392,526314336
5/16/2013,1650.47,562299328,515667168
5/15/2013,1658.78,547590400,517601184
5/14/2013,1650.34,529472000,519425248
5/13/2013,1633.77,455174880,521132256
5/10/2013,1633.7,475475488,525515488
5/9/2013,1626.67,482900672,546521536
5/8/2013,1632.69,516801472,556708032
5/7/2013,1625.96,489537536,569460288
5/6/2013,1617.5,477645664,574977344
5/3/2013,1614.42,528213536,591482944
5/2/2013,1597.59,464684416,592197440
5/1/2013,1582.7,514984544,596599744
4/30/2013,1597.57,676820608,597241600
4/29/2013,1593.61,455326880,586892352
4/26/2013,1582.24,558080320,586927360
4/25/2013,1585.16,591309504,586941312
4/24/2013,1578.79,574951040,579617024
4/23/2013,1578.78,555077120,580476992
4/22/2013,1562.5,520923456,575047872
4/19/2013,1555.25,790566336,568504704
4/18/2013,1541.61,635698176,560679680
4/17/2013,1552.01,708085120,546194112
4/16/2013,1574.57,572293824,526845280
4/15/2013,1552.36,725229120,524727840
4/12/2013,1588.85,538931392,510098336
4/11/2013,1593.37,530718944,509114208
4/10/2013,1587.73,524612448,508067264
4/9/2013,1568.61,521582048,509418592
4/8/2013,1563.07,455851968,508455872
4/5/2013,1553.28,558288704,574570112
4/4/2013,1559.98,481445376,570965632
4/3/2013,1553.69,587850944,566934208
4/2/2013,1570.25,473640320,558854016
4/1/2013,1562.17,422775552,557309376
3/28/2013,1569.19,673190912,561620032
3/27/2013,1562.85,418415424,550006848
3/26/2013,1563.77,417852192,555602816
3/25/2013,1551.69,540532352,562596160
3/22/2013,1556.89,505786400,560817280
3/21/2013,1545.8,524169408,563661952
3/20/2013,1558.71,515015072,578645504
3/19/2013,1548.34,544881984,577113600
3/18/2013,1552.1,507141280,579417920
3/15/2013,1560.7,1447565312,588092096
3/14/2013,1563.23,504222144,525957536
3/13/2013,1554.52,420973952,532296704
3/12/2013,1552.48,466648288,543843136
3/11/2013,1556.22,450470304,550850816
3/8/2013,1551.18,487435904,574931968
3/7/2013,1544.26,498992384,578035008
3/6/2013,1541.46,502355712,579006592
3/5/2013,1539.79,522751872,578149632
3/4/2013,1525.2,513849664,569976832
3/1/2013,1518.2,548455808,567555392
2/28/2013,1514.68,748922944,567871040
2/27/2013,1515.99,492036288,555029120
2/26/2013,1496.94,579446720,561378432
2/25/2013,1487.85,637253824,561728448
2/22/2013,1515.6,515547200,559157056
2/21/2013,1502.42,599309760,574168768
2/20/2013,1511.95,594170816,572200896
2/19/2013,1530.94,571763136,573071296
2/15/2013,1519.79,811687552,570631168
2/14/2013,1521.38,533981152,554564736
2/13/2013,1520.33,513566752,555963968
2/12/2013,1519.43,489501408,554681920
2/11/2013,1517.01,400159936,560045184
2/8/2013,1517.93,477527360,595393216
2/7/2013,1509.39,553191104,603833024
2/6/2013,1512.12,556294272,601163392
2/5/2013,1511.29,587275072,596339072
2/4/2013,1495.71,584697152,589969152
2/1/2013,1513.17,598682816,583554368
1/31/2013,1498.11,740722944,581582272
1/30/2013,1501.96,569791872,566024256
1/29/2013,1507.84,607226816,564440128
1/28/2013,1500.18,535161280,556643776
1/25/2013,1502.96,570690752,554254272
1/24/2013,1494.82,554969600,554619456
1/23/2013,1494.81,494336352,562986048
1/22/2013,1492.56,569950400,570104000
1/18/2013,1485.98,930380416,559521728
1/17/2013,1480.94,604124160,527207008
1/16/2013,1472.63,513146656,511174208
1/15/2013,1472.34,483929760,492163264
1/14/2013,1470.68,491726656,562438720
1/11/2013,1472.05,488474720,565134784
1/10/2013,1472.12,569101632,571029056
1/9/2013,1461.02,507352352,576796992
1/8/2013,1457.15,546030208,581922752
1/7/2013,1461.89,490281856,581102912
1/4/2013,1466.47,499318240,583222272
1/3/2013,1459.37,576168384,587918912
1/2/2013,1462.42,680468864,588880960
12/31/2012,1426.19,601105600,576057984
12/28/2012,1402.43,411216000,568456384
12/27/2012,1418.1,445660128,575916928
12/26/2012,1419.83,363632128,588098496
12/24/2012,1426.66,227982672,601154048
12/21/2012,1430.15,1538060928,622018624
12/20/2012,1443.69,532168256,576483840
12/19/2012,1435.81,576888960,576467520
12/18/2012,1446.79,655620160,576482496
12/17/2012,1430.36,584239232,569492800
12/14/2012,1413.58,533732544,566053760
12/13/2012,1419.45,522071744,547025728
12/12/2012,1428.48,569768192,539474752
12/11/2012,1427.84,590599296,536762816
12/10/2012,1418.55,488123616,536685952
12/7/2012,1418.07,487081632,561902144
12/6/2012,1413.94,523123968,571556416
12/5/2012,1409.28,628384384,582603776
12/4/2012,1407.05,559464768,579045248
12/3/2012,1409.46,540951936,561804160
11/30/2012,1416.18,855038976,565418624
11/29/2012,1415.95,531923072,550301696
11/28/2012,1409.93,577114240,562311424
11/27/2012,1398.94,550774464,561455488
11/26/2012,1406.29,532653760,557102016
11/23/2012,1409.15,248312176,563552512
11/21/2012,1391.03,408807168,588071936
11/20/2012,1387.81,529088608,605481984
11/19/2012,1386.89,589446592,611837632
11/16/2012,1359.88,866366592,611035264
11/15/2012,1353.33,631895680,590689728
11/14/2012,1355.49,688834496,589137024
11/13/2012,1374.53,575005888,579060992
11/12/2012,1380.03,300848480,601383808
11/9/2012,1379.85,595168960,620397376
11/8/2012,1377.51,628285504,618606080
11/7/2012,1394.53,712068608,610238400
11/6/2012,1428.39,564275776,596484096
11/5/2012,1417.26,485471520,593736128
11/2/2012,1414.2,629411968,595140352
11/1/2012,1427.59,616103488,584101824
10/31/2012,1412.16,669957888,575519744
10/26/2012,1411.94,624422848,554802176
10/25/2012,1412.97,577411712,545537984
10/24/2012,1408.75,561183104,541072064
10/23/2012,1413.11,608605312,538504704
10/22/2012,1433.82,537693504,529143616
10/19/2012,1433.19,909848512,528511904
10/18/2012,1457.34,586051968,510579232
10/17/2012,1460.91,568299648,504750624
10/16/2012,1454.92,502770016,503217344
10/15/2012,1440.13,505754464,510304032
10/12/2012,1428.59,523055968,510583616
10/11/2012,1432.84,506534624,575843520
10/10/2012,1432.56,463834208,578142528
10/9/2012,1441.48,487372224,583002560
10/8/2012,1455.88,359194368,585109696
10/5/2012,1460.93,485459808,596173248
10/4/2012,1461.4,510423104,613537920
10/3/2012,1450.99,522672672,620648832
10/2/2012,1445.75,468189248,619770880
10/1/2012,1444.49,528217568,623714816
9/28/2012,1440.67,640858624,621499776
9/27/2012,1447.15,498622656,615466880
9/26/2012,1433.32,545300736,620717696
9/25/2012,1441.59,609070336,616741056
9/24/2012,1456.89,509947968,608122752
9/21/2012,1460.15,1501955072,612469696
9/20/2012,1460.26,541019392,539431872
9/19/2012,1461.05,536734496,530619968
9/18/2012,1459.32,518979296,522223552
9/17/2012,1461.19,525147488,515748064
9/14/2012,1465.77,745929984,509560896
9/13/2012,1459.99,617087360,490645440
9/12/2012,1436.56,509502880,483403840
9/11/2012,1433.57,527348704,484844608
9/10/2012,1429.08,494991808,479261408
9/7/2012,1437.92,550364736,486323744
9/6/2012,1432.12,577384896,484402176
9/5/2012,1403.43,485651136,475164736
9/4/2012,1404.94,479796288,473051776
8/31/2012,1406.58,575151936,467513792
8/30/2012,1399.48,406387488,461856704
8/29/2012,1410.49,408841248,465169920
8/28/2012,1409.3,410787872,469443040
8/27/2012,1410.44,421847040,477616128
8/24/2012,1411.13,432340000,481923680
8/23/2012,1402.08,462197984,490353472
8/22/2012,1413.49,508463360,501266624
8/21/2012,1413.17,531114464,514239808
8/20/2012,1418.13,443600736,524126720
8/17/2012,1418.16,600927168,527388608
8/16/2012,1415.51,521541216,537407552
8/15/2012,1405.53,438823200,550254272
8/14/2012,1403.93,453956448,564581632
8/13/2012,1404.11,396726848,576506816
8/10/2012,1405.87,490295584,590214784
8/9/2012,1402.8,456085664,615103552
8/8/2012,1402.22,472937824,627575360
8/7/2012,1401.35,533384416,635321088
8/6/2012,1394.23,486460096,638291456
8/3/2012,1390.99,558787136,637302528
8/2/2012,1365,625895104,635439232
8/1/2012,1375.14,703061120,634497152
7/31/2012,1379.32,679418368,628044096
7/30/2012,1385.3,492528736,620675136
7/27/2012,1385.97,751211840,620922496
7/26/2012,1360.02,714242048,603053312
7/25/2012,1337.89,653733632,588744640
7/24/2012,1338.31,632833408,567859712
7/23/2012,1350.52,602347072,562363584
7/20/2012,1362.66,863626752,579687488
7/19/2012,1376.51,643162944,568883136
7/18/2012,1372.78,589123776,559908096
7/17/2012,1363.67,577939392,557828992
7/16/2012,1353.64,471627040,559688704
7/13/2012,1356.78,530837248,590745216
7/12/2012,1334.76,611763840,601193344
7/11/2012,1341.46,606265408,599215168
7/10/2012,1341.47,568883904,598454400
7/9/2012,1352.46,496238944,597123328
7/6/2012,1354.68,483174464,640648192
7/5/2012,1367.58,499612000,649542912
7/3/2012,1374.02,340459616,653974016
7/2/2012,1365.51,550391104,670360000
6/29/2012,1362.16,862205952,672243008
6/28/2012,1329.04,701561344,650716544
6/27/2012,1331.85,508537824,647851520
6/26/2012,1319.99,557936512,658353728
6/25/2012,1313.72,605834880,658816192
6/22/2012,1335.02,937475264,661620352
6/21/2012,1325.51,687558976,652111296
6/20/2012,1355.69,582090944,669680064
6/19/2012,1357.98,594853952,670251264
6/18/2012,1344.78,548918336,667977856
6/15/2012,1342.84,1149111552,661931968
6/14/2012,1329.1,616595840,626979072
6/13/2012,1314.88,566078592,633243584
6/12/2012,1324.18,586248896,638837568
6/11/2012,1308.93,578636160,643801088
6/8/2012,1325.66,539308864,671832192
6/7/2012,1314.99,658585792,682135168
6/6/2012,1315.13,666071424,683373440
6/5/2012,1285.5,564873408,683342272
6/4/2012,1278.18,647897664,688453248
6/1/2012,1278.05,794839104,687125632
5/31/2012,1310.33,951090816,677936768
5/30/2012,1313.32,590658240,663124864
5/29/2012,1332.42,560752832,669758656
5/25/2012,1317.82,458230528,671441920
5/24/2012,1320.68,624818240,680630848
5/23/2012,1318.86,710563648,678308736
5/22/2012,1316.63,649988224,667925056
5/21/2012,1315.99,660701760,662836992
5/18/2012,1295.22,999102144,659759488
5/17/2012,1304.86,693854080,631971840
5/16/2012,1324.8,677159360,625669248
5/15/2012,1330.66,665603904,623263872
5/14/2012,1338.35,641538624,620088832
5/11/2012,1353.39,627982912,620129920
5/10/2012,1357.99,657005760,637461760
5/9/2012,1354.58,728912448,638739072
5/8/2012,1363.72,690165760,628949056
5/7/2012,1369.58,586001024,620706624
5/4/2012,1369.1,596064448,621436672
5/3/2012,1391.57,589986496,623781568
5/2/2012,1402.31,554809152,620940416
5/1/2012,1405.82,573667392,623486656
4/30/2012,1397.91,614539008,634145088
4/27/2012,1403.36,582286848,629083648
4/26/2012,1399.98,599315136,629948096
4/25/2012,1390.69,641079296,632691328
4/24/2012,1371.97,617978304,633468160
4/23/2012,1366.94,642154880,631527680
4/20/2012,1378.53,887960832,639060928
4/19/2012,1376.92,676165056,621741568
4/18/2012,1385.14,582061888,619678080
4/17/2012,1390.78,566529216,618358848
4/16/2012,1369.57,596952128,618317952
4/13/2012,1370.26,631237824,616942592
4/12/2012,1387.57,547368832,613589952
4/11/2012,1368.71,593003200,616392832
4/10/2012,1358.59,733544256,614249216
4/9/2012,1382.2,538616704,602598144
4/5/2012,1398.08,595254336,657510528
4/4/2012,1398.96,640463488,663023424
4/3/2012,1413.38,652731648,666238144
4/2/2012,1419.04,588870656,668354304
3/30/2012,1408.47,755153792,661220096
3/29/2012,1403.28,628170560,645842944
3/28/2012,1405.54,645212416,639965184
3/27/2012,1412.52,562274112,638661632
3/26/2012,1416.51,565915584,645680832
3/23/2012,1397.11,576321792,643846400
3/22/2012,1392.79,580947520,637322496
3/21/2012,1402.9,589411968,640349376
3/20/2012,1405.52,560849536,658063936
3/19/2012,1409.75,558778368,660463552
3/16/2012,1404.17,1362302336,662029248
3/15/2012,1402.6,677947840,603325056
3/14/2012,1394.28,688684032,596840192
3/13/2012,1395.95,684474432,589903936
3/12/2012,1371.09,481857344,587289856
3/9/2012,1370.87,524496608,612766464
3/8/2012,1365.91,540003712,619562944
3/7/2012,1352.63,625659776,626297216
3/6/2012,1343.36,667561856,627388992
3/5/2012,1364.34,538399168,617349440
3/2/2012,1369.63,478462848,620484992
3/1/2012,1374.09,626351040,630378944
2/29/2012,1365.68,855129856,629300096
2/28/2012,1372.18,596843712,608652480
2/27/2012,1367.59,582264128,604815616
2/24/2012,1365.74,481739680,611085952
2/23/2012,1363.46,580674240,618462080
2/22/2012,1357.66,584640384,625369088
2/21/2012,1362.21,645263296,640116480
2/17/2012,1361.23,864006912,636113920
2/16/2012,1358.04,626443520,624170432
2/15/2012,1343.23,641017600,630003584
2/14/2012,1350.5,642037056,635001600
2/13/2012,1351.77,516968160,632381440
2/10/2012,1342.64,585432192,637748608
2/9/2012,1351.95,626872192,658304704
2/8/2012,1349.96,610168512,662002816
2/7/2012,1347.05,545415168,668304000
2/6/2012,1344.33,539291520,675556672
2/3/2012,1344.9,676318592,683940288
2/2/2012,1325.54,592382336,678190784
2/1/2012,1324.09,684278912,677200768
1/31/2012,1312.41,805851584,675931840
1/30/2012,1313.01,585224960,661703488
1/27/2012,1316.33,684854528,662428800
1/26/2012,1318.43,713939968,661850560
1/25/2012,1326.05,715988288,656979200
1/24/2012,1314.66,602734336,654511424
1/23/2012,1316,597476352,643072832
1/20/2012,1315.38,893773376,629075456
1/19/2012,1314.5,682343744,596149120
1/18/2012,1308.04,704686400,574352512
1/17/2012,1293.67,654204800,551805312
1/13/2012,1289.09,665046464,550916160
1/12/2012,1295.5,590075648,556524736
1/11/2012,1292.48,577531904,567453504
1/10/2012,1292.08,665245376,568107392
1/9/2012,1280.7,592425728,618859136
1/6/2012,1277.81,596105152,623589312
1/5/2012,1281.06,676180992,631858304
1/4/2012,1277.3,640869440,636584640
1/3/2012,1277.06,678971776,635853120
